,Country,Agricultural land  % of land area 2000-02,Agricultural land  % of land area 2014-16,Agricultural land  % irrigated 2014-16,Average annual precipitation  millimeters 2014,Land under cereal production  hectares thousands 2000-02,Land under cereal production  hectares thousands 2014-16,Fertilizer consumption  % of fertilizer production 2014-16,Fertilizer consumption  kilograms per hectare of arable land 2014-16,Agricultural employment  % of total employment 2000-02,Agricultural employment  % of total employment 2014-16,Agricultural machinery tractors per 100 sq. km of arable land 2000,Agricultural machinery tractors per 100 sq. km of arable land 2009,Exposure to impact Land area where elevation is below 5 meters % of land area 2010,Exposure to impact Population living in areas where elevation is below 5 meters % of total population 2010,"Exposure to impact Population affected by droughts, floods, and extreme temperatures average annual; % of total population 2009",Exposure to impact Urban land area where elevation is below 5 meters % of urban land area 2010,Exposure to impact Rural population living in areas where elevation is below 5 meters % of rural population 2010,Exposure to impact Rural land area where elevation is below 5 meters % of rural land area 2010,Exposure to impact Urban population living in areas where elevation is below 5 meters % of urban population 2010,"Resilience Disaster risk reduction progress score 1, worst to 5,best 2011",Net energy imports  % of energy use 1990,Net energy imports  % of energy use 2015,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 1990,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 2015,Carbon dioxide emissions Total thousand metric tons 1990,Carbon dioxide emissions Total thousand metric tons 2014,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 1990,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 2014,Carbon dioxide emissions per capita metric tons 1990,Carbon dioxide emissions per capita metric tons 2014,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 1990,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 2014,Access to electricity  % of population 2000,Access to electricity  % of population 2016,Access to electricity  % of urban population 2016,Access to electricity  % of rural population 2016,Access to clean fuels and technologies for cooking  % of population 2000,Access to clean fuels and technologies for cooking  % of population 2016,Renewable energy consumption  % of total final energy consumption 2000,Renewable energy consumption  % of total final energy consumption 2015,Renewable electricity output  % of total electricity output 2000,Renewable electricity output  % of total electricity output 2015,Annual freshwater withdrawals Flows billion cu. m 2014,Annual freshwater withdrawals  billion cu. m 2014,Annual freshwater withdrawals  % of internal resources 2014,Annual freshwater withdrawals  % for agriculture 2015,Annual freshwater withdrawals  % for industry 2014,Water productivity  % of domestic 2015,People using at least basic drinking water services GDP/water use 2010 $ per cu. m 2015,People using at least basic drinking water services Urban % of urban population 2018,People using at least basic drinking water services Rural % of Rural population 2018,Total greenhouse gas emissions  % change 1990-2012,Methane emissions  thousand metric tons of carbon dioxide equivalent 2012,Methane emissions  % change 1990-2012,Methane emissions From energy processes % of total 2008,Methane emissions Agricultural % of total 2008,Nitrous oxide emissions  thousand metric tons of carbon dioxide equivalent 2012,Nitrous oxide emissions  % change 1990-2012,Nitrous oxide emissions From energy processes % of total 2008,Nitrous oxide emissions Agricultural % of total 2008,Other greenhouse gas emissions  thousand metric tons of carbon dioxide equivalent 2012,Other greenhouse gas emissions  % change 1990-2012,Prevalence of smoking Male % of adults 2016,Prevalence of smoking female % of adults 2016,"Incidence of tuberculosis  per 100,000 people 2018",Prevalence of diabetes  % of population ages 20 to 79 2019,"Incidence of HIV Total per 1,000 uninfected population ages 15-49 2018",Prevalence of HIV Total % of population ages 15-49 2018,Prevalence of HIV Women's share of population ages 15+ living with HIV % 2018,"Prevalence of HIV Youth, Male % of population ages 15-24 2018","Prevalence of HIV Youth, Female % of population ages 15-24 2018",Antiretroviral therapy coverage  % of people living with HIV 2018,"Cause of death Communicable diseases and maternal, prenatal, and nutrition conditions % of population 2016",Cause of death Non-communicable diseases % of population 2016,Cause of death Injuries % of population 2016,Health expenditure Current % of GDP 2016,Health expenditure Public % of current 2016,Health expenditure Out of pocket % of current 2016,Health expenditure per capita $ 2016,Health expenditure per capita current PPP $ 2016,External health expenditure (% of current health expenditure)   2016,"Health workers Physicians per 1,000 people 2009-18","Health workers Nurses and midwives per 1,000 people 2009-18","Specialist surgical workforce  per 100,000 population 2008-18",Completeness of birth registration  % 2009-18,Completeness of death registration  % 2008-16,Rural population  % of total 2000,Rural population  % of total 2018,Rural population growth (annual %)   2018,Land area  sq. km thousands 2016,Land use Forest area % of land area 2000,Land use Forest area % of land area 2016,Land use Permanent cropland % of land area 2000,Land use Permanent cropland % of land area 2016,Land use Arable land % of land area 2000,Land use Arable land % of land area 2016,Arable land  hectares per person 2000,Arable land  hectares per person 2016,People using  safely managed drinking water services  % of population 2017,People using  safely managed sanitation services  % of population 2017,Access to electricity  % of population 2017,Renewable energy consumption  % of total final energy consumption 2015.1,Expenditures for R&D  % of GDP 2015,Urban population living in slums  % of urban population 2014,Ambient PM2.5 air pollution mean annual exposure micrograms per cubic meter 2016,Adjusted net savings  % of GNI 2017,Carbon dioxide emissions per capita metric tons 2014.1,Nationally protected terrestrial and marine areas  % of total territorial area 2018,"Intentional homicides Combined source estimates per 100,000 people 2015",Internet use Individuals using the Internet % of population 2017
110,Lesotho,76.0,78.0,0.0,788.0,203.7,55.5,0.0,0.0,72.7,67.6,62.5,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.2,0.7,0.4,4.3,31.9,66.3,18.9,18.1,35.6,56.7,52.1,100.0,100.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,93.0,59.3,61.7,0.0,78.2,55.8,18.3,337.0,60.6,22.5,63.5,184.0,97.2,54.0,0.0,611.0,4.5,13.4,23.6,59.0,4.1,10.8,61.0,59.0,32.0,8.0,8.1,63.8,18.9,85.5,242.7,17.3,0.1,0.7,0.6,43.3,0.0,80.0,72.0,0.2,30.4,1.4,1.6,0.1,0.2,10.9,11.6,0.16,0.17,0.0,0.0,33.7,52.1,0.0,50.8,28.3,8.2,1.2,0.3,41.2,29.0
111,Liberia,27.0,28.0,0.0,0.0,120.0,244.6,0.0,0.0,46.0,46.5,0.0,0.0,0.3,6.4,1.9,0.0,1.9,0.3,4.4,0.0,0.0,0.0,0.0,0.0,473.0,935.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,19.8,34.0,5.5,0.6,0.7,90.8,83.8,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6,62.0,34.5,0.0,10.4,88.7,4.7,0.0,8.7,12.0,50.6,0.0,15.5,18.0,2.0,308.0,2.4,0.6,1.3,62.0,0.4,0.8,35.0,59.0,31.0,10.0,9.6,14.2,47.3,68.3,133.1,30.1,0.0,0.1,0.6,24.6,0.0,56.0,49.0,1.5,96.3,48.1,43.1,2.2,2.1,4.2,5.2,0.14,0.11,0.0,0.0,21.5,83.8,0.0,65.7,17.9,-99.0,0.2,1.2,3.2,8.0
112,Libya,9.0,9.0,0.0,56.0,343.4,311.1,9.7,11.7,9.3,8.2,218.9,218.9,0.5,6.2,0.0,0.1,0.6,0.5,5.6,0.0,-555.0,-103.0,0.0,5.7,0.0,0.0,3.3,3.2,8.3,9.0,0.0,0.6,99.8,71.7,71.7,71.7,0.0,0.0,2.0,2.0,0.0,0.0,0.7,5.8,822.9,83.0,5.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.2,0.1,0.2,30.0,0.1,0.1,44.0,8.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.7,0.0,0.0,0.0,24.0,20.0,0.1,0.0,0.1,0.1,0.2,0.2,1.0,1.0,0.34,0.26,0.0,26.1,70.1,2.0,0.0,0.0,52.1,0.0,9.0,0.3,0.0,21.8
113,Liechtenstein,43.0,32.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.2,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,63.1,0.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.8,0.0,-36.8,34.3,37.7,0.0,-18.0,2.5,44.1,0.0,-78.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,100.0,0.0,85.0,86.0,0.3,0.2,43.1,43.1,0.0,0.0,25.0,13.5,0.12,0.06,100.0,99.7,100.0,63.1,0.0,0.0,0.0,0.0,1.2,11.9,0.0,98.1
114,Lithuania,46.0,47.0,0.1,656.0,918.0,0.0,24.2,131.9,18.6,8.0,354.4,631.6,1.2,2.9,0.0,0.1,0.6,1.1,2.2,0.0,69.0,75.0,0.0,11.0,0.0,0.0,2.0,1.8,6.0,4.4,0.0,0.2,100.0,100.0,100.0,100.0,100.0,100.0,17.2,29.0,3.1,39.4,15.5,0.6,4.1,10.0,66.0,24.0,63.0,99.8,92.8,-3.7,0.0,19.4,11.2,82.3,473.0,19.1,17.4,62.7,332.0,0.0,38.0,21.0,44.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,7.0,6.7,65.6,32.3,987.9,0.0,1.0,4.3,7.9,130.9,100.0,100.0,33.0,32.0,-1.9,62.6,32.2,34.8,0.7,0.6,45.9,34.2,0.82,0.75,92.0,91.3,100.0,29.0,1.0,0.0,11.8,0.0,4.4,17.8,5.9,77.6
115,Luxembourg,53.0,54.0,0.0,934.0,29.4,27.9,0.0,262.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,96.0,6.5,14.4,0.0,0.0,3.0,2.5,26.2,17.4,0.5,0.2,100.0,100.0,100.0,100.0,100.0,100.0,6.9,9.0,41.0,32.4,1.0,0.0,4.3,1.0,5.0,95.0,0.0,100.0,98.8,-9.3,0.0,-16.0,33.5,43.9,526.0,-36.1,8.8,69.8,0.0,197.5,26.0,21.0,8.0,5.0,0.2,0.3,28.0,0.1,0.1,77.0,5.0,88.0,7.0,6.2,81.2,11.2,0.0,0.0,1.2,3.0,12.3,80.8,100.0,100.0,16.0,9.0,-0.9,2.4,35.7,35.7,0.4,0.6,25.5,25.5,0.14,0.11,99.7,96.6,100.0,9.0,1.3,0.0,10.3,20.9,17.4,40.9,0.9,97.4
116,North Macedonia,52.0,50.0,0.0,619.0,191.5,166.1,0.0,79.3,23.9,16.6,973.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,3.3,49.0,52.0,7.8,9.7,0.0,0.0,4.0,2.9,5.4,3.6,0.6,0.3,100.0,100.0,100.0,100.0,43.9,65.6,19.4,24.2,17.2,35.9,5.4,0.6,10.2,23.0,36.0,41.0,16.0,90.6,96.6,143.9,0.0,17.7,15.8,73.6,0.0,-9.8,4.0,87.3,0.0,308.0,0.0,0.0,233.0,4.5,0.4,0.3,31.0,0.2,0.1,9.0,46.0,43.0,11.0,6.0,47.7,22.4,24.1,90.4,25.1,0.2,0.1,0.8,83.0,0.0,41.0,42.0,-0.5,25.2,37.7,39.6,1.7,1.6,21.8,16.5,0.27,0.2,81.0,16.6,100.0,24.2,0.4,0.0,29.6,15.4,3.6,9.7,1.2,74.5
117,Madagascar,70.0,71.0,0.0,0.0,0.0,0.0,0.0,5.2,78.7,68.6,2.7,1.9,0.7,1.7,0.9,0.0,1.1,0.7,0.6,3.8,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,13.6,22.9,67.3,0.0,1.1,0.9,78.4,70.2,61.1,54.6,337.0,13.6,4.0,96.0,1.0,3.0,1.0,85.8,36.3,153.4,0.0,14.4,32.3,37.9,0.0,12.0,4.9,85.4,0.0,972.4,25.0,4.0,181.0,4.5,4.4,9.2,60.0,2.0,4.3,78.0,60.0,32.0,9.0,9.8,28.0,11.4,29.6,115.2,53.8,0.0,0.3,0.4,67.2,0.0,73.0,63.0,1.6,581.8,22.4,21.4,1.0,1.1,5.0,6.0,0.18,0.14,0.0,0.0,24.1,70.2,0.0,77.2,22.9,7.7,0.1,2.3,0.0,9.8
118,Malawi,51.0,61.0,0.0,0.0,0.0,0.0,0.0,21.6,76.9,72.2,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,748.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,4.8,11.0,42.0,4.9,1.8,2.5,82.5,83.6,84.3,91.3,16.1,1.4,8.4,0.0,4.0,0.0,0.0,85.8,65.4,40.5,0.0,45.1,65.9,15.2,0.0,9.5,6.4,68.8,0.0,-96.3,42.0,1.0,92.0,16.7,0.31,0.4,17.0,0.3,0.1,48.0,18.0,74.0,9.0,3.8,50.5,37.6,361.5,0.0,0.0,1.5,4.1,11.4,0.0,56.0,85.0,83.0,2.4,94.3,37.8,33.2,1.4,1.5,29.2,40.3,0.25,0.22,0.0,0.0,12.7,83.6,0.0,66.7,23.1,-16.7,0.1,22.9,1.7,13.8
119,Malaysia,21.0,26.0,5.2,0.0,701.5,698.8,243.3,0.0,14.9,11.4,480.5,0.0,1.3,5.1,0.1,0.3,2.0,1.0,3.1,3.8,-122.0,-6.0,8.7,8.2,0.0,0.0,2.6,2.7,3.1,8.1,0.3,0.3,0.0,100.0,100.0,100.0,94.5,96.3,6.7,5.2,10.1,10.0,580.0,11.2,1.9,0.0,43.0,0.0,0.0,99.1,89.3,0.0,52.0,110.4,11.2,1.2,27.0,366.1,12.5,8.3,0.0,-100.0,55.0,2.0,33.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,84.0,8.0,10.6,72.6,19.1,0.0,0.0,0.5,1.0,4.0,4.8,98.8,84.0,38.0,24.0,-1.1,328.6,65.7,67.6,17.6,22.7,2.6,2.7,0.04,0.03,93.3,88.6,100.0,5.2,1.3,0.0,15.8,10.0,8.1,9.0,2.1,80.1
120,Maldives,40.0,26.0,0.0,0.0,0.1,0.1,0.0,314.9,18.1,9.2,0.0,0.0,45.5,48.2,0.0,0.0,48.2,45.5,0.0,2.3,0.0,0.0,0.0,0.0,172.0,0.0,3.4,0.0,0.8,3.1,0.0,0.2,83.8,100.0,100.0,100.0,32.2,93.8,2.1,1.0,0.0,1.3,0.0,0.0,15.7,0.0,5.0,95.0,553.0,98.3,99.9,151.5,0.0,91.1,4.0,77.2,0.0,88.6,1.3,82.4,0.0,214.8,23.0,2.0,53.0,2.4,1.3,1.4,64.0,0.4,1.0,31.0,61.0,31.0,9.0,3.8,31.6,35.3,29.8,81.2,32.2,0.1,0.4,1.1,86.7,0.0,72.0,60.0,3.1,0.3,3.3,3.3,16.7,10.0,10.0,13.0,0.01,0.01,0.0,0.0,99.8,1.0,0.0,0.0,8.0,0.0,3.1,0.1,0.8,63.2
121,Mali,33.0,34.0,0.0,282.0,0.0,0.0,440.5,44.2,68.0,66.0,4.2,2.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10.3,39.8,84.0,9.3,1.3,1.0,85.4,61.5,30.4,43.5,60.0,5.2,8.6,98.0,0.0,2.0,2.0,92.2,68.3,23.9,141.0,-23.2,0.3,20.1,61.0,-17.6,8.4,47.8,0.0,0.0,30.0,21.0,14.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,91.0,3.0,9.3,63.1,34.8,0.0,0.0,0.0,3.8,9.0,113.5,100.0,99.9,72.0,58.0,1.7,0.0,4.8,3.8,0.1,0.1,3.7,5.3,0.41,0.36,0.0,18.7,43.1,61.5,0.3,56.3,38.5,-2.3,0.1,8.2,0.0,13.0
122,Malta,31.0,32.0,33.7,560.0,2.5,2.9,0.0,264.6,2.3,1.3,0.0,0.0,2.7,2.3,0.0,1.3,0.9,1.4,1.3,0.0,100.0,98.0,8.2,18.0,0.0,0.0,3.1,3.0,6.1,5.4,0.4,0.2,100.0,100.0,100.0,100.0,100.0,100.0,0.0,5.4,0.0,7.7,0.1,0.0,44.4,64.0,2.0,34.0,425.0,100.0,100.0,0.0,8.0,62.5,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,434.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,52.6,9.0,851.3,934.4,35.4,0.5,3.5,15.9,84.0,0.0,8.0,5.0,2.0,0.3,1.1,1.1,3.1,4.1,25.0,28.3,0.02,0.02,100.0,93.0,100.0,5.4,0.7,0.0,13.8,0.0,5.4,6.4,0.9,81.0
123,Marshall Islands,67.0,64.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,35.9,0.1,0.0,35.9,43.8,0.0,1.8,0.0,0.0,0.0,0.0,48.0,103.0,0.0,0.0,1.0,1.8,0.3,0.6,68.5,93.5,95.1,88.5,13.2,65.4,19.6,11.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,94.4,123.2,0.0,71.6,8.6,83.1,0.0,57.5,2.8,92.3,0.0,0.0,0.0,0.0,93.0,7.1,0.05,0.2,39.0,0.1,0.1,54.0,53.0,37.0,9.0,4.2,36.7,50.9,46.8,163.9,8.2,0.2,1.0,0.0,66.0,0.0,31.0,23.0,-1.1,0.2,70.2,70.2,44.4,36.1,5.6,11.1,0.02,0.03,0.0,0.0,94.8,11.2,0.0,0.0,10.2,0.0,1.8,0.3,0.0,38.7
124,Mauritania,38.0,39.0,0.0,92.0,111.5,256.5,0.0,0.0,61.1,56.0,7.8,9.8,1.1,19.1,3.1,0.0,13.6,1.1,5.6,0.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0,0.0,0.4,0.7,0.2,0.2,22.2,41.4,80.3,0.0,29.0,46.6,44.4,32.2,0.0,13.4,0.4,1.3,337.0,0.0,2.0,0.0,0.0,89.3,49.9,16.3,311.0,48.2,12.1,16.0,170.0,5.6,8.9,60.4,0.0,0.0,41.0,3.0,13.0,22.0,1.2,1.3,31.0,0.2,0.2,22.0,7.0,89.0,5.0,5.7,44.1,48.2,553.1,0.0,0.2,2.0,3.4,17.6,0.0,100.0,62.0,46.0,1.0,0.0,0.3,0.2,0.0,0.0,0.5,0.4,0.19,0.11,0.0,0.0,42.9,32.2,0.0,79.9,46.7,-10.3,0.7,1.1,0.0,20.8
125,Mauritius,49.0,42.0,19.5,0.0,0.0,0.2,0.0,235.3,10.8,7.3,0.0,0.0,1.3,1.4,0.0,0.2,0.7,1.1,0.7,3.5,55.0,85.0,12.0,16.4,0.0,0.0,2.2,3.0,1.4,3.4,0.2,0.2,99.0,98.0,90.2,100.0,87.4,93.3,20.4,11.5,29.6,22.7,2.8,0.0,26.4,0.0,0.0,0.0,0.0,99.9,99.8,34.3,0.0,18.0,34.2,47.2,0.0,-2.9,8.5,74.1,0.0,-38.6,21.0,7.0,23.0,13.5,0.14,0.2,16.0,0.1,0.1,70.0,10.0,80.0,10.0,5.5,52.1,40.4,461.8,971.8,0.0,2.2,2.9,0.0,95.0,99.0,57.0,59.0,0.1,2.0,20.6,19.0,2.0,2.0,44.3,36.9,0.08,0.06,0.0,0.0,98.0,11.5,0.4,0.0,14.3,-6.4,3.4,0.0,1.7,55.4
126,Mexico,55.0,55.0,5.5,758.0,0.0,0.0,290.3,114.0,17.3,13.1,119.3,101.5,2.2,1.6,0.1,0.1,0.8,2.1,0.8,4.3,-58.0,-5.0,9.2,11.4,0.0,0.0,2.6,2.6,3.8,4.0,0.3,0.2,98.0,99.5,99.8,98.3,80.7,85.4,12.2,9.2,19.8,15.4,409.0,85.7,20.0,76.0,9.0,15.0,14.0,100.0,96.6,21.9,30.0,43.3,2.3,64.0,11.0,71.7,0.2,98.2,0.0,0.0,0.0,0.0,108.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,19.0,75.0,7.0,12.6,27.8,2.6,386.7,431.6,69.2,0.2,3.3,7.0,0.0,0.0,25.0,20.0,-0.3,0.0,34.9,33.9,1.3,1.4,11.8,11.6,0.23,0.18,42.9,50.4,100.0,9.2,0.5,11.1,20.7,7.5,4.0,19.1,16.5,63.9
127,"Micronesia, Fed. Sts.",32.0,31.0,0.0,758.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.2,8.4,1.3,0.9,5.5,6.3,2.9,0.0,0.0,0.0,0.0,0.0,99.0,150.0,0.0,0.0,1.0,1.4,0.3,0.5,46.0,78.5,92.3,74.4,10.9,12.0,1.2,1.2,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.2,0.0,-15.4,52.5,22.7,686.0,-60.9,8.2,71.6,0.0,51.9,45.0,6.0,86.0,5.7,0.44,0.6,40.0,0.1,0.1,34.0,4.0,90.0,6.0,9.0,48.8,46.3,171.2,480.4,3.7,3.2,4.5,86.1,100.0,90.0,78.0,77.0,0.9,0.7,91.2,91.9,24.3,24.3,3.6,2.9,0.02,0.02,0.0,0.0,80.8,1.2,0.0,0.0,11.1,0.0,1.4,0.0,0.0,35.3
128,Moldova,77.0,74.0,0.0,450.0,0.0,922.7,0.0,24.4,49.6,33.7,229.1,197.6,1.0,0.6,0.3,0.1,0.3,0.9,0.3,0.0,99.0,90.0,0.0,6.2,0.0,0.0,3.1,1.5,5.7,1.4,0.0,0.2,100.0,100.0,100.0,100.0,68.3,92.2,5.7,14.3,6.7,5.4,1.6,1.1,65.7,3.0,83.0,14.0,6.0,97.0,83.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,79.6,7.1,0.0,0.0,0.0,6.6,20.3,195.6,100.0,80.0,55.0,57.0,-0.2,32.9,9.9,12.6,10.2,8.2,55.6,55.6,0.5,0.51,72.9,0.0,100.0,14.3,0.3,0.0,16.4,14.7,1.4,4.2,3.2,76.1
129,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,25.3,0.0,22.2,3.1,3.1,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-57.2,0.0,-24.6,7.8,87.5,0.0,-31.1,3.1,93.5,0.0,-92.7,47.0,6.0,428.0,4.7,0.02,0.1,19.0,0.1,0.1,32.0,10.0,80.0,11.0,3.8,56.7,35.9,140.7,466.7,3.9,2.9,4.0,45.0,99.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,97.1
130,Mongolia,83.0,71.0,0.0,241.0,217.3,377.8,0.0,40.0,44.9,30.4,40.0,40.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.8,20.0,-168.0,3.3,6.2,0.0,0.0,2.9,3.9,4.6,7.1,0.9,0.6,67.3,84.3,99.1,52.5,21.8,42.8,5.7,3.4,0.0,3.1,34.8,0.6,1.6,44.0,43.0,13.0,12.0,96.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,44.0,15.0,9.0,0.14,0.1,12.0,0.1,0.1,40.0,1.0,95.0,4.0,7.6,75.0,24.1,531.7,0.0,0.4,2.3,5.7,64.1,99.0,100.0,43.0,32.0,1.5,0.0,7.5,8.0,0.0,0.0,0.8,0.4,0.49,0.19,23.7,0.0,85.9,3.4,0.2,42.7,38.2,-10.3,7.1,17.7,6.2,23.7
131,Montenegro,0.0,19.0,0.0,241.0,0.0,2.2,0.0,285.2,9.4,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,9.6,0.0,0.0,0.0,2.3,0.0,3.6,0.0,0.2,100.0,100.0,100.0,100.0,55.0,69.4,0.0,43.0,0.0,49.7,0.0,0.2,0.0,1.0,39.0,60.0,26.0,95.9,99.3,114.3,0.0,30.2,11.8,49.3,0.0,5.4,8.6,78.5,0.0,-10.8,47.0,1.0,99.0,7.0,0.04,0.1,42.0,0.1,0.1,65.0,14.0,80.0,6.0,5.8,46.9,48.6,171.5,465.7,0.7,0.7,1.1,3.7,96.0,24.3,41.0,33.0,-1.0,13.5,46.5,61.5,0.0,0.4,0.0,0.7,0.0,0.01,93.6,0.0,100.0,43.0,0.4,0.0,20.9,0.0,3.6,4.2,2.7,71.3
132,Morocco,68.0,69.0,0.0,346.0,0.0,0.0,23.3,71.1,44.4,38.5,49.0,0.0,0.2,1.4,0.1,0.0,0.3,0.2,1.1,3.0,81.0,91.0,12.9,13.0,0.0,0.0,3.1,3.2,0.9,1.8,0.2,0.2,69.8,100.0,100.0,100.0,89.7,96.8,15.3,11.3,6.1,14.3,29.0,10.4,35.7,88.0,2.0,10.0,9.0,96.7,70.7,828.9,0.0,-15.4,50.4,19.5,0.0,-78.7,15.2,52.1,0.0,0.0,29.0,5.0,551.0,3.3,10.1,12.6,61.0,3.0,7.2,56.0,65.0,27.0,8.0,5.1,53.3,7.7,19.2,61.6,38.1,0.1,0.4,0.5,55.0,0.0,47.0,38.0,-0.2,446.3,11.2,12.6,2.0,3.3,19.6,18.2,0.3,0.23,70.3,38.8,100.0,11.3,0.0,13.1,32.9,20.9,1.8,18.4,1.2,61.8
133,Mozambique,62.0,64.0,0.0,0.0,0.0,0.0,0.0,3.7,80.5,72.0,0.0,0.0,1.3,5.2,3.7,0.0,2.4,1.3,2.8,4.0,5.0,-55.0,1.0,2.8,0.0,0.0,0.2,0.7,0.1,0.3,0.2,0.3,6.7,26.1,70.3,2.4,3.1,3.7,93.6,86.4,99.5,86.4,100.3,1.5,0.0,73.0,2.0,25.0,11.0,84.3,40.0,-39.6,0.0,-4.0,13.4,77.0,0.0,-39.6,3.4,53.4,0.0,-45.3,35.0,6.0,338.0,3.9,0.3,0.8,38.0,0.4,0.3,70.0,24.0,68.0,9.0,5.1,20.1,74.0,62.1,291.1,5.9,0.9,1.0,2.4,81.3,0.0,71.0,64.0,2.1,786.4,52.4,48.0,0.3,0.4,5.0,7.2,0.22,0.2,0.0,0.0,27.4,86.4,0.3,80.3,21.5,-13.5,0.3,13.4,0.0,10.0
134,Myanmar,17.0,20.0,0.0,0.0,0.0,0.0,538.1,17.9,60.0,51.1,10.7,10.7,3.6,11.0,0.1,0.1,8.1,3.5,2.9,0.0,0.0,-33.0,2.8,12.8,0.0,0.0,0.4,1.1,0.1,0.4,0.1,0.1,47.0,55.6,92.3,39.8,4.7,18.4,80.2,61.5,37.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,76.9,421.2,0.0,43.5,2.6,92.0,0.0,19.4,4.2,93.7,0.0,0.0,34.0,10.0,524.0,4.5,4.9,11.8,60.0,2.6,4.5,92.0,49.0,41.0,10.0,9.1,61.9,7.7,402.8,969.3,7.0,0.4,2.8,6.1,78.0,0.0,73.0,69.0,0.2,653.1,53.4,43.6,0.9,2.4,15.2,16.7,0.21,0.21,0.0,0.0,69.8,61.5,0.0,41.0,36.0,23.1,0.4,4.6,2.2,30.7
